symbol_name,prefix,symbol_id,reference_number,pdf_page,section,symbol_explanation,lookup_tables_affected,called_by_csp,pivot_column,pivot_row,bbox_width,bbox_height,symbol_colours,pattern_type,pattern_spacing,minimum_distance,maximum_distance,comments,s57_tokens,int1_refs,parse_warnings
SY(SOUNDG03),SY,SOUNDG03,239,289,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG04),SY,SOUNDG04,240,290,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG05),SY,SOUNDG05,241,291,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG06),SY,SOUNDG06,242,292,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG07),SY,SOUNDG07,243,293,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG08),SY,SOUNDG08,244,294,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG09),SY,SOUNDG09,245,295,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG10),SY,SOUNDG10,246,296,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG11),SY,SOUNDG11,247,297,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,0.75,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG12),SY,SOUNDG12,248,298,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG13),SY,SOUNDG13,249,299,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG14),SY,SOUNDG14,250,300,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG15),SY,SOUNDG15,251,301,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG16),SY,SOUNDG16,252,302,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG17),SY,SOUNDG17,253,303,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG18),SY,SOUNDG18,254,304,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG19),SY,SOUNDG19,255,305,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG20),SY,SOUNDG20,256,306,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG21),SY,SOUNDG21,257,307,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,0.75,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG22),SY,SOUNDG22,258,308,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG23),SY,SOUNDG23,259,309,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG24),SY,SOUNDG24,260,310,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG25),SY,SOUNDG25,261,311,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG26),SY,SOUNDG26,262,312,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG27),SY,SOUNDG27,263,313,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG28),SY,SOUNDG28,264,314,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG29),SY,SOUNDG29,265,315,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,4.0,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG30),SY,SOUNDG30,266,316,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG31),SY,SOUNDG31,267,317,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,0.75,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG32),SY,SOUNDG32,268,318,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG33),SY,SOUNDG33,269,319,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG34),SY,SOUNDG34,270,320,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG35),SY,SOUNDG35,271,321,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG36),SY,SOUNDG36,272,322,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG37),SY,SOUNDG37,273,323,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG38),SY,SOUNDG38,274,324,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG39),SY,SOUNDG39,275,325,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG40),SY,SOUNDG40,276,326,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG41),SY,SOUNDG41,277,327,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,0.75,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG42),SY,SOUNDG42,278,328,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG43),SY,SOUNDG43,279,329,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG44),SY,SOUNDG44,280,330,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG45),SY,SOUNDG45,281,331,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG46),SY,SOUNDG46,282,332,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG47),SY,SOUNDG47,283,333,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG48),SY,SOUNDG48,284,334,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG49),SY,SOUNDG49,285,335,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG50),SY,SOUNDG50,286,336,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG51),SY,SOUNDG51,287,337,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,0.75,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG52),SY,SOUNDG52,288,338,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG53),SY,SOUNDG53,289,339,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG54),SY,SOUNDG54,290,340,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG55),SY,SOUNDG55,291,341,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG56),SY,SOUNDG56,292,342,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG57),SY,SOUNDG57,293,343,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG58),SY,SOUNDG58,294,344,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDG59),SY,SOUNDG59,295,345,point_and_centered_area_symbols,"for deep soundings, greater than safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG1,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 4; K 17; K 41; L 20; M 43; Q 42; K 11; K 14.1; O 27; K 21; K 26,
SY(SOUNDGB1),SY,SOUNDGB1,296,346,point_and_centered_area_symbols,"symbol for swept sounding, used for deep soundings greater than safety depth",N/A,CSP SNDFRM04,4.1,-1.78,6.31,1.31,SNDG1,,,,,Line weight 0.3 mm,OBSTRN; WRECKS,K 2; K 42; K 27,
SY(SOUNDGC2),SY,SOUNDGC2,298,347,point_and_centered_area_symbols,sounding of low accuracy,N/A,CSP SNDFRM04,4.27,4.27,8.54,8.54,SNDG1,,,,,Line weight 0.3 mm; circle diameter 8.54 mm,OBSTRN; SOUNDG,B 7; B 8; I 1; I2; I 2; I 14,
SY(SOUNDS00),SY,SOUNDS00,299,348,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS01),SY,SOUNDS01,300,349,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,0.75,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS02),SY,SOUNDS02,301,350,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS03),SY,SOUNDS03,302,351,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS04),SY,SOUNDS04,303,352,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS05),SY,SOUNDS05,304,353,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS06),SY,SOUNDS06,305,354,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS07),SY,SOUNDS07,306,355,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS08),SY,SOUNDS08,307,356,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS09),SY,SOUNDS09,308,357,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-0.5,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS10),SY,SOUNDS10,309,358,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS11),SY,SOUNDS11,310,359,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,0.75,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
